0.25,0.038
0.328,0.002
0.0,0.03
0.022,0.03
0.166,0.062
0.164,0.15
0.244,0.044
0.334,0.06
0.298,0.006
0.19,0.064
0.168,0.064
0.128,0.052
0.09,0.044
0.23,0.216
0.252,0.038
0.318,0.106
0.186,0.178
0.074,0.072
0.13,0.054
0.052,0.034
0.076,0.074
0.268,0.18
0.312,0.002
0.016,0.028
0.292,0.146
0.34,0.024
0.082,0.076
0.31,0.12
0.34,0.042
0.104,0.094
0.334,0.068
0.234,0.048
0.174,0.064
0.218,0.058
0.258,0.032
0.17,0.16
0.252,0.198
0.3,0.132
