0.24,0.214
0.348,0.014
0.01,0.098
0.052,0.162
0.016,0.102
0.054,0.128
0.038,0.12
0.016,0.12
0.122,0.15
0.304,0.19
0.164,0.214
0.054,0.164
0.022,0.13
0.376,0.072
0.25,0.21
0.04,0.122
0.166,0.216
0.188,0.216
0.024,0.132
0.322,0.072
0.364,0.136
0.192,0.148
0.346,0.038
0.112,0.198
0.076,0.138
0.282,0.108
0.264,0.206
0.25,0.128
0.226,0.216
0.374,0.114
0.206,0.144
0.32,0.078
0.12,0.202
0.356,0.15
0.104,0.194
0.334,0.168
0.38,0.098
0.144,0.15
0.338,0.052
0.344,0.044
0.252,0.128
0.106,0.196
0.09,0.188
0.342,0.162
0.352,0.032
0.296,0.194
0.014,0.116
0.098,0.146
0.14,0.21
0.374,0.068
0.308,0.19
0.22,0.14
0.0,0.092
0.096,0.19
0.016,0.118
0.022,0.11
0.08,0.182
0.182,0.15
0.36,0.044
0.022,0.128
0.126,0.204
0.104,0.148
0.316,0.184
0.024,0.112
0.082,0.184
0.38,0.088
0.128,0.15
0.09,0.142
0.256,0.21
0.242,0.132
0.03,0.114
0.194,0.216
0.196,0.146
0.172,0.216
0.348,0.154
0.166,0.15
0.356,0.148
0.344,0.006
0.38,0.096
0.344,0.024
0.232,0.216
0.006,0.102
0.21,0.216
0.302,0.094
0.028,0.138
0.28,0.112
0.264,0.122
0.346,0.16
0.178,0.216
0.202,0.146
0.288,0.106
0.358,0.04
0.37,0.126
0.308,0.188
0.0,0.09
0.292,0.198
0.022,0.108
0.08,0.18
0.246,0.212
0.332,0.172
0.378,0.102
0.15,0.15
0.316,0.182
0.146,0.21
0.38,0.086
0.234,0.136
0.326,0.07
0.006,0.092
0.216,0.216
0.35,0.018
0.044,0.154
0.11,0.148
0.362,0.14
0.03,0.112
0.072,0.176
0.134,0.206
0.268,0.204
0.378,0.074
0.02,0.106
0.21,0.142
0.02,0.124
0.272,0.116
0.27,0.204
0.256,0.126
0.064,0.172
0.006,0.1
0.338,0.164
0.172,0.15
0.366,0.052
0.028,0.136
0.3,0.192
0.328,0.006
0.346,0.158
0.324,0.176
0.224,0.138
0.37,0.124
0.16,0.214
0.336,0.0
0.292,0.196
0.378,0.082
0.342,0.004
0.378,0.1
0.342,0.022
0.066,0.136
0.216,0.142
0.32,0.18
0.326,0.068
0.368,0.132
0.006,0.108
0.148,0.21
0.26,0.208
0.178,0.15
0.156,0.15
0.134,0.15
0.072,0.138
0.056,0.13
0.362,0.138
0.2,0.216
0.222,0.216
0.154,0.212
0.058,0.132
0.23,0.138
0.356,0.036
0.316,0.08
0.34,0.046
0.248,0.13
0.02,0.104
0.274,0.204
0.364,0.048
0.064,0.134
0.256,0.124
0.064,0.17
0.194,0.148
0.268,0.12
0.348,0.032
0.14,0.15
0.118,0.15
0.3,0.19
0.292,0.104
0.284,0.2
0.238,0.214
0.012,0.1
0.184,0.216
0.08,0.14
0.122,0.204
0.328,0.174
0.376,0.108
0.334,0.062
0.042,0.15
0.342,0.002
0.342,0.02
0.216,0.14
0.108,0.198
0.086,0.142
0.362,0.046
0.026,0.134
0.368,0.13
0.252,0.21
0.33,0.066
0.344,0.162
0.348,0.022
0.072,0.136
0.114,0.2
0.098,0.192
0.37,0.058
0.056,0.164
0.31,0.086
0.352,0.15
0.116,0.202
0.23,0.136
0.1,0.194
0.042,0.122
0.162,0.15
0.078,0.138
0.276,0.114
0.36,0.144
0.26,0.124
0.228,0.216
0.206,0.216
0.048,0.124
0.032,0.116
0.306,0.09
0.284,0.108
0.048,0.16
0.268,0.118
0.348,0.012
0.348,0.03
0.092,0.19
0.034,0.118
0.094,0.144
0.136,0.208
0.242,0.214
0.292,0.102
0.262,0.124
0.374,0.122
0.012,0.098
0.084,0.14
0.376,0.07
0.012,0.116
0.288,0.198
0.208,0.144
0.146,0.15
0.124,0.15
0.166,0.214
0.024,0.13
0.336,0.166
0.212,0.216
0.19,0.216
0.168,0.216
0.128,0.204
0.346,0.036
0.032,0.142
0.092,0.144
0.324,0.072
0.33,0.064
0.222,0.14
0.098,0.19
0.266,0.206
0.1,0.192
0.084,0.184
0.314,0.084
0.376,0.114
0.32,0.076
0.338,0.05
0.276,0.112
0.344,0.042
0.046,0.156
0.236,0.136
0.33,0.0
0.3,0.096
0.346,0.026
0.032,0.114
0.174,0.216
0.074,0.178
0.198,0.146
0.098,0.144
0.348,0.01
0.28,0.202
0.348,0.028
0.374,0.066
0.01,0.112
0.35,0.154
0.136,0.206
0.242,0.212
0.1,0.146
0.374,0.12
0.142,0.21
0.36,0.042
0.376,0.068
0.336,0.056
0.358,0.148
0.024,0.11
0.082,0.182
0.212,0.142
0.106,0.148
0.368,0.054
0.002,0.09
0.026,0.112
0.144,0.21
0.13,0.15
0.152,0.15
0.092,0.142
0.366,0.134
0.332,0.01
0.258,0.21
0.196,0.216
0.188,0.148
0.244,0.13
0.314,0.082
0.344,0.004
0.38,0.094
0.008,0.11
0.344,0.022
0.15,0.212
0.168,0.15
0.112,0.148
0.002,0.098
0.322,0.076
0.346,0.006
0.236,0.134
0.346,0.024
0.074,0.176
0.114,0.15
0.136,0.15
0.03,0.138
0.282,0.112
0.156,0.214
0.358,0.038
0.374,0.064
0.036,0.148
0.266,0.122
0.18,0.216
0.202,0.216
0.204,0.146
0.06,0.132
0.274,0.116
0.338,0.002
0.338,0.02
0.38,0.084
0.248,0.212
0.066,0.172
0.334,0.172
0.34,0.164
0.174,0.15
0.318,0.182
0.294,0.196
0.044,0.152
0.068,0.174
0.33,0.006
0.218,0.216
0.014,0.102
0.052,0.128
0.226,0.138
0.036,0.12
0.302,0.19
0.328,0.068
0.016,0.104
0.262,0.208
0.016,0.122
0.228,0.138
0.38,0.092
0.008,0.108
0.044,0.124
0.24,0.134
0.296,0.098
0.366,0.05
0.074,0.138
0.272,0.204
0.364,0.138
0.328,0.004
0.304,0.092
0.282,0.11
0.374,0.062
0.036,0.146
0.266,0.12
0.312,0.086
0.336,0.016
0.204,0.144
0.354,0.15
0.378,0.08
0.348,0.158
0.378,0.098
0.12,0.15
0.372,0.124
0.31,0.186
0.162,0.214
0.338,0.0
0.286,0.2
0.05,0.126
0.088,0.188
0.186,0.216
0.006,0.106
0.068,0.136
0.35,0.032
0.322,0.18
0.306,0.19
0.014,0.1
0.11,0.198
0.352,0.034
0.036,0.118
0.014,0.118
0.094,0.19
0.158,0.15
0.18,0.15
0.328,0.066
0.33,0.174
0.058,0.13
0.372,0.06
0.0,0.094
0.058,0.166
0.224,0.216
0.318,0.08
0.378,0.106
0.088,0.142
0.364,0.046
0.342,0.046
0.38,0.09
0.254,0.21
0.006,0.096
0.102,0.194
0.276,0.204
0.086,0.186
0.17,0.216
0.258,0.124
0.328,0.002
0.118,0.202
0.142,0.15
0.164,0.15
0.08,0.138
0.286,0.108
0.334,0.06
0.348,0.156
0.27,0.118
0.378,0.078
0.23,0.216
0.208,0.216
0.082,0.14
0.124,0.204
0.294,0.102
0.02,0.128
0.278,0.112
0.314,0.184
0.05,0.16
0.006,0.104
0.218,0.14
0.302,0.096
0.344,0.16
0.322,0.178
0.37,0.056
0.034,0.144
0.334,0.014
0.33,0.172
0.116,0.2
0.37,0.128
0.372,0.058
0.126,0.15
0.058,0.164
0.378,0.104
0.36,0.142
0.004,0.092
0.232,0.136
0.006,0.094
0.048,0.158
0.028,0.112
