0.308,0.02
0.33,0.02
0.184,0.07
0.412,0.04
0.1,0.058
0.162,0.014
0.208,0.018
0.374,0.05
0.376,0.016
0.162,0.068
0.244,0.07
0.254,0.02
0.062,0.048
0.186,0.016
0.336,0.058
0.102,0.058
0.276,0.068
0.048,0.042
0.14,0.012
0.034,0.0
0.056,0.0
0.474,0.006
0.35,0.056
0.412,0.012
0.018,0.028
0.054,0.044
0.39,0.048
0.108,0.006
0.436,0.032
0.312,0.064
0.382,0.016
0.228,0.07
0.206,0.07
0.108,0.06
0.008,0.022
0.17,0.016
0.276,0.022
0.448,0.028
0.086,0.004
0.026,0.032
0.26,0.068
0.07,0.05
0.326,0.062
0.366,0.018
0.404,0.044
0.114,0.062
0.366,0.054
0.018,0.0
0.01,0.022
0.458,0.024
0.138,0.064
0.016,0.026
0.166,0.068
0.398,0.014
0.486,0.008
0.314,0.02
0.336,0.02
0.212,0.07
0.19,0.07
0.144,0.066
0.426,0.036
0.192,0.018
0.214,0.018
0.002,0.0
0.38,0.05
0.28,0.066
0.238,0.02
0.35,0.018
0.122,0.01
0.0,0.008
0.25,0.07
0.44,0.032
0.146,0.012
0.04,0.0
0.394,0.046
0.062,0.0
0.48,0.006
0.356,0.056
0.174,0.016
0.448,0.008
0.008,0.02
0.298,0.02
0.32,0.02
0.064,0.002
0.152,0.014
0.198,0.018
0.45,0.028
0.388,0.016
0.404,0.042
0.114,0.06
0.076,0.052
0.282,0.022
0.366,0.052
0.116,0.008
0.266,0.068
0.372,0.018
0.402,0.014
0.12,0.062
0.418,0.04
0.082,0.054
0.168,0.014
0.024,0.0
0.48,0.014
0.046,0.0
0.464,0.006
0.486,0.006
0.168,0.068
0.068,0.048
0.342,0.058
0.242,0.02
0.404,0.014
0.098,0.006
0.434,0.01
0.302,0.064
0.196,0.07
0.288,0.022
0.126,0.064
0.0,0.006
0.418,0.012
0.244,0.02
0.316,0.062
0.356,0.018
0.15,0.066
0.356,0.054
0.128,0.01
0.008,0.0
0.068,0.002
0.128,0.064
0.256,0.07
0.234,0.07
0.09,0.056
0.176,0.016
0.092,0.004
0.156,0.068
0.408,0.042
0.226,0.02
0.454,0.008
0.304,0.02
0.454,0.026
0.036,0.038
0.202,0.07
0.18,0.07
0.204,0.018
0.0,0.014
0.332,0.06
0.228,0.02
0.372,0.052
0.074,0.002
0.272,0.068
0.342,0.02
0.028,0.034
0.24,0.07
0.218,0.07
0.136,0.012
0.03,0.0
0.052,0.0
0.076,0.004
0.47,0.006
0.432,0.034
0.266,0.02
0.386,0.048
0.0,0.004
0.104,0.006
0.44,0.01
0.378,0.016
0.02,0.03
0.104,0.06
0.294,0.022
0.424,0.012
0.278,0.068
0.446,0.03
0.326,0.02
0.362,0.018
0.362,0.054
0.158,0.014
0.014,0.0
0.036,0.0
0.158,0.068
0.096,0.056
0.292,0.066
0.182,0.016
0.042,0.04
0.232,0.02
0.394,0.014
0.484,0.012
0.186,0.07
0.278,0.022
0.112,0.008
0.044,0.04
0.43,0.012
0.424,0.038
0.034,0.036
0.164,0.014
0.308,0.064
0.246,0.07
0.224,0.07
0.188,0.016
0.082,0.004
0.444,0.008
0.272,0.02
0.294,0.02
0.05,0.042
0.4,0.044
0.194,0.018
0.134,0.064
0.11,0.06
0.056,0.044
0.324,0.062
0.476,0.016
0.262,0.068
0.012,0.024
0.46,0.008
0.058,0.046
0.31,0.02
0.332,0.02
0.23,0.07
0.414,0.04
0.208,0.07
0.21,0.018
0.02,0.0
0.376,0.05
0.088,0.004
0.484,0.01
0.468,0.02
0.298,0.066
0.256,0.02
0.064,0.048
0.234,0.02
0.368,0.018
0.338,0.058
0.094,0.006
0.14,0.064
0.428,0.036
0.142,0.012
0.058,0.0
0.39,0.046
0.476,0.006
0.352,0.056
0.414,0.012
0.316,0.02
0.146,0.066
0.42,0.04
0.216,0.018
0.004,0.0
0.004,0.018
0.438,0.032
0.314,0.064
0.384,0.016
0.17,0.068
0.252,0.07
0.172,0.016
0.344,0.058
0.222,0.02
0.072,0.05
0.116,0.062
0.042,0.0
0.396,0.046
0.46,0.006
0.482,0.006
0.328,0.06
0.46,0.024
0.42,0.012
0.078,0.052
0.26,0.02
0.4,0.014
0.07,0.002
0.002,0.016
0.338,0.02
0.472,0.018
0.236,0.07
0.214,0.07
0.192,0.07
0.178,0.016
0.284,0.022
0.094,0.004
0.118,0.008
0.268,0.068
0.282,0.066
0.262,0.02
0.352,0.018
0.374,0.018
0.122,0.062
0.084,0.054
0.124,0.01
0.436,0.01
0.124,0.064
0.42,0.038
0.442,0.032
0.148,0.012
0.382,0.048
0.174,0.068
0.314,0.062
0.45,0.008
0.086,0.054
0.3,0.02
0.322,0.02
0.344,0.02
0.198,0.07
0.152,0.066
0.154,0.014
0.2,0.018
0.01,0.0
0.452,0.028
0.39,0.016
0.154,0.068
0.288,0.066
0.246,0.02
0.224,0.02
0.358,0.018
0.358,0.054
0.464,0.022
0.026,0.0
0.048,0.0
0.466,0.006
0.41,0.042
0.32,0.062
0.002,0.014
0.306,0.02
0.098,0.058
0.16,0.014
0.474,0.018
0.1,0.006
0.304,0.064
0.16,0.068
0.22,0.07
0.29,0.022
0.078,0.004
0.274,0.068
0.318,0.062
0.046,0.042
0.102,0.006
0.41,0.014
0.13,0.01
0.032,0.0
0.472,0.006
0.13,0.064
0.258,0.07
0.092,0.056
0.434,0.034
0.052,0.044
0.388,0.048
0.25,0.02
0.456,0.008
0.328,0.02
0.456,0.026
0.038,0.038
0.0,0.012
0.204,0.07
0.182,0.07
0.022,0.03
0.274,0.022
0.206,0.018
0.334,0.06
0.024,0.032
0.426,0.012
0.294,0.066
0.252,0.02
0.448,0.03
0.364,0.018
0.41,0.04
0.364,0.054
0.03,0.034
0.136,0.064
0.242,0.07
0.014,0.026
0.138,0.012
0.054,0.0
0.164,0.068
0.348,0.056
0.396,0.014
0.478,0.016
0.016,0.028
0.0,0.002
0.06,0.046
0.312,0.02
0.188,0.07
0.104,0.058
0.19,0.018
0.212,0.018
0.378,0.05
0.106,0.006
0.442,0.01
0.38,0.016
0.41,0.012
0.106,0.06
0.426,0.038
0.236,0.02
0.002,0.002
0.258,0.068
