0.22,0.054
0.0,0.006
0.332,0.052
0.25,0.05
0.142,0.126
0.316,0.062
0.104,0.044
0.008,0.0
0.294,0.042
0.106,0.028
0.234,0.052
0.342,0.03
0.074,0.048
0.342,0.048
0.098,0.014
0.388,0.014
0.386,0.022
0.262,0.09
0.096,0.076
0.096,0.094
0.0,0.014
0.022,0.032
0.162,0.124
0.378,0.026
0.104,0.052
0.318,0.036
0.254,0.094
0.09,0.01
0.21,0.112
0.106,0.036
0.106,0.054
0.272,0.086
0.24,0.052
0.156,0.058
0.178,0.058
0.076,0.004
0.03,0.0
0.052,0.0
0.324,0.056
0.308,0.066
0.292,0.076
0.332,0.032
0.096,0.084
0.0,0.004
0.082,0.006
0.104,0.024
0.316,0.06
0.104,0.042
0.378,0.016
0.254,0.048
0.02,0.03
0.106,0.026
0.232,0.102
0.102,0.104
0.294,0.076
0.148,0.126
0.194,0.056
0.362,0.036
0.346,0.028
0.014,0.0
0.036,0.0
0.346,0.046
0.178,0.12
0.11,0.116
0.386,0.02
0.036,0.036
0.2,0.114
0.226,0.054
0.37,0.03
0.116,0.12
0.08,0.048
0.042,0.04
0.354,0.04
0.31,0.04
0.246,0.098
0.096,0.092
0.394,0.014
0.378,0.024
0.356,0.024
0.21,0.056
0.272,0.048
0.044,0.04
0.028,0.032
0.3,0.07
0.134,0.056
0.176,0.12
0.034,0.036
0.284,0.08
0.058,0.002
0.37,0.02
0.122,0.12
0.286,0.044
0.224,0.106
0.104,0.022
0.104,0.04
0.004,0.002
0.02,0.028
0.4,0.008
0.004,0.02
0.088,0.05
0.216,0.056
0.102,0.048
0.108,0.114
0.124,0.122
0.05,0.042
0.338,0.032
0.006,0.022
0.192,0.118
0.392,0.012
0.362,0.034
0.13,0.124
0.14,0.056
0.346,0.044
0.238,0.102
0.33,0.054
0.012,0.024
0.154,0.126
0.348,0.028
0.146,0.058
0.02,0.0
0.066,0.004
0.232,0.054
0.276,0.048
0.102,0.056
0.086,0.048
0.276,0.084
0.048,0.04
0.102,0.11
0.034,0.034
0.284,0.078
0.324,0.034
0.136,0.124
0.184,0.058
0.268,0.088
0.058,0.0
0.246,0.05
0.1,0.1
0.382,0.014
0.228,0.104
0.004,0.018
0.314,0.064
0.186,0.058
0.102,0.046
0.108,0.112
0.26,0.048
0.298,0.074
0.07,0.048
0.338,0.048
0.3,0.04
0.322,0.058
0.306,0.068
0.094,0.05
0.2,0.056
0.056,0.042
0.39,0.018
0.238,0.1
0.122,0.054
0.374,0.028
0.262,0.048
0.042,0.0
0.012,0.022
0.358,0.038
0.25,0.096
0.398,0.012
0.146,0.056
0.124,0.056
0.062,0.044
0.382,0.022
0.36,0.022
0.102,0.018
0.206,0.112
0.102,0.054
0.002,0.016
0.064,0.046
0.236,0.052
0.168,0.122
0.344,0.03
0.26,0.092
0.072,0.004
0.306,0.04
0.198,0.116
0.098,0.096
0.374,0.018
0.288,0.076
0.1,0.062
0.328,0.032
0.22,0.108
0.29,0.042
0.19,0.058
0.168,0.058
0.32,0.036
0.252,0.05
0.212,0.112
0.298,0.072
0.144,0.126
0.174,0.122
0.366,0.032
0.094,0.012
0.01,0.0
0.098,0.068
0.35,0.042
0.242,0.1
0.222,0.054
0.1,0.016
0.266,0.048
0.39,0.016
0.158,0.124
0.1,0.052
0.352,0.026
0.398,0.01
0.206,0.056
0.244,0.1
0.102,0.016
0.174,0.058
0.086,0.008
0.048,0.0
0.026,0.0
0.002,0.014
0.19,0.12
0.13,0.056
0.112,0.118
0.366,0.022
0.28,0.08
0.264,0.09
0.282,0.046
0.098,0.094
0.154,0.058
0.202,0.114
0.1,0.06
0.164,0.124
0.078,0.004
0.312,0.04
0.334,0.052
0.212,0.056
0.112,0.054
0.002,0.004
0.032,0.0
0.342,0.046
0.296,0.042
0.192,0.058
0.326,0.056
0.302,0.07
0.136,0.056
0.076,0.048
0.098,0.066
0.1,0.014
0.084,0.006
0.06,0.002
0.352,0.024
0.0,0.012
0.038,0.038
0.022,0.03
0.228,0.054
0.024,0.032
0.106,0.034
0.15,0.126
0.106,0.052
0.272,0.084
0.256,0.094
0.092,0.01
0.112,0.116
0.194,0.118
0.242,0.052
0.014,0.026
0.158,0.058
0.18,0.058
0.118,0.12
0.264,0.088
0.098,0.074
0.054,0.0
0.096,0.082
0.396,0.014
0.016,0.028
0.31,0.066
0.164,0.122
0.334,0.032
0.244,0.052
0.334,0.05
0.12,0.12
0.318,0.06
0.104,0.112
0.256,0.048
0.294,0.074
0.216,0.11
0.278,0.084
0.234,0.102
0.114,0.054
0.196,0.056
